"GEO_NR","GEO_NAME","CLASS_HAB","GEOM_PERIOD","VARIABLE","SOURCE","VALUE_PERIOD","UNIT_VALUE","VALUE","STATUS"
"247","Schlieren","4","2023-01-01","etab_t","STATENT","2021","Num","1472.0","A"
"247","Schlieren","4","2023-01-01","etab_1_9","STATENT","2021","Num","1130.0","A"
"247","Schlieren","4","2023-01-01","etab_10_49","STATENT","2021","Num","264.0","A"
"247","Schlieren","4","2023-01-01","etab_50_249","STATENT","2021","Num","72.0","A"
"247","Schlieren","4","2023-01-01","etab_1_249","STATENT","2021","Num","1466.0","A"
"247","Schlieren","4","2023-01-01","etab_250p","STATENT","2021","Num","6.0","A"
"247","Schlieren","4","2023-01-01","emp_s1","STATENT","2021","Num","30.0","A"
"247","Schlieren","4","2023-01-01","emp_s2","STATENT","2021","Num","2952.0","A"
"247","Schlieren","4","2023-01-01","emp_s3","STATENT","2021","Num","16981.0","A"
"247","Schlieren","4","2023-01-01","emp_t","STATENT","2021","Num","19963.0","A"
"247","Schlieren","4","2023-01-01","chom_t","SECO","2022","Num","304.0","A"
"247","Schlieren","4","2023-01-01","chom_f","SECO","2022","Num","135.0","A"
"247","Schlieren","4","2023-01-01","chom_s2","SECO","2022","Num","61.0","A"
"247","Schlieren","4","2023-01-01","chom_s3","SECO","2022","Num","238.0","A"
"247","Schlieren","4","2023-01-01","chom_com_t","SECO","2022","Num","257.0","A"
"247","Schlieren","4","2023-01-01","chom_com_f","SECO","2022","Num","97.0","A"
"247","Schlieren","4","2023-01-01","chom_par_t","SECO","2022","Num","47.0","A"
"247","Schlieren","4","2023-01-01","chom_par_f","SECO","2022","Num","37.0","A"
"247","Schlieren","4","2023-01-01","chom_p","SECO","2022","Per","2.7","A"
"250","Urdorf","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"250","Urdorf","2","2023-01-01","etab_1_9","STATENT","2021","Num","500.0","A"
"250","Urdorf","2","2023-01-01","etab_10_49","STATENT","2021","Num","133.0","A"
"250","Urdorf","2","2023-01-01","etab_50_249","STATENT","2021","Num","25.0","A"
"250","Urdorf","2","2023-01-01","etab_1_249","STATENT","2021","Num","658.0","A"
"250","Urdorf","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"250","Urdorf","2","2023-01-01","emp_s1","STATENT","2021","Num","29.0","A"
"250","Urdorf","2","2023-01-01","emp_s2","STATENT","2021","Num","1623.0","A"
"250","Urdorf","2","2023-01-01","emp_s3","STATENT","2021","Num","7011.0","A"
"250","Urdorf","2","2023-01-01","emp_t","STATENT","2021","Num","8663.0","A"
"250","Urdorf","2","2023-01-01","chom_t","SECO","2022","Num","110.0","A"
"250","Urdorf","2","2023-01-01","chom_f","SECO","2022","Num","49.0","A"
"250","Urdorf","2","2023-01-01","chom_s2","SECO","2022","Num","22.0","A"
"250","Urdorf","2","2023-01-01","chom_s3","SECO","2022","Num","87.0","A"
"250","Urdorf","2","2023-01-01","chom_com_t","SECO","2022","Num","87.0","A"
"250","Urdorf","2","2023-01-01","chom_com_f","SECO","2022","Num","30.0","A"
"250","Urdorf","2","2023-01-01","chom_par_t","SECO","2022","Num","23.0","A"
"250","Urdorf","2","2023-01-01","chom_par_f","SECO","2022","Num","19.0","A"
"250","Urdorf","2","2023-01-01","chom_p","SECO","2022","Per","2.1","A"
"261","Zürich","6","2023-01-01","etab_t","STATENT","2021","Num","46132.0","A"
"261","Zürich","6","2023-01-01","etab_1_9","STATENT","2021","Num","38672.0","A"
"261","Zürich","6","2023-01-01","etab_10_49","STATENT","2021","Num","5904.0","A"
"261","Zürich","6","2023-01-01","etab_50_249","STATENT","2021","Num","1280.0","A"
"261","Zürich","6","2023-01-01","etab_1_249","STATENT","2021","Num","45856.0","A"
"261","Zürich","6","2023-01-01","etab_250p","STATENT","2021","Num","276.0","A"
"261","Zürich","6","2023-01-01","emp_s1","STATENT","2021","Num","179.0","A"
"261","Zürich","6","2023-01-01","emp_s2","STATENT","2021","Num","26590.0","A"
"261","Zürich","6","2023-01-01","emp_s3","STATENT","2021","Num","488226.0","A"
"261","Zürich","6","2023-01-01","emp_t","STATENT","2021","Num","514995.0","A"
"261","Zürich","6","2023-01-01","chom_t","SECO","2022","Num","4444.0","A"
"261","Zürich","6","2023-01-01","chom_f","SECO","2022","Num","1959.0","A"
"261","Zürich","6","2023-01-01","chom_s2","SECO","2022","Num","544.0","A"
"261","Zürich","6","2023-01-01","chom_s3","SECO","2022","Num","3764.0","A"
"261","Zürich","6","2023-01-01","chom_com_t","SECO","2022","Num","3695.0","A"
"261","Zürich","6","2023-01-01","chom_com_f","SECO","2022","Num","1405.0","A"
"261","Zürich","6","2023-01-01","chom_par_t","SECO","2022","Num","749.0","A"
"261","Zürich","6","2023-01-01","chom_par_f","SECO","2022","Num","554.0","A"
"261","Zürich","6","2023-01-01","chom_p","SECO","2022","Per","1.8","A"
"293","Wädenswil","4","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"293","Wädenswil","4","2023-01-01","etab_1_9","STATENT","2021","Num","1650.0","A"
"293","Wädenswil","4","2023-01-01","etab_10_49","STATENT","2021","Num","195.0","A"
"293","Wädenswil","4","2023-01-01","etab_50_249","STATENT","2021","Num","20.0","A"
"293","Wädenswil","4","2023-01-01","etab_1_249","STATENT","2021","Num","1865.0","A"
"293","Wädenswil","4","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"293","Wädenswil","4","2023-01-01","emp_s1","STATENT","2021","Num","397.0","A"
"293","Wädenswil","4","2023-01-01","emp_s2","STATENT","2021","Num","1705.0","A"
"293","Wädenswil","4","2023-01-01","emp_s3","STATENT","2021","Num","8077.0","A"
"293","Wädenswil","4","2023-01-01","emp_t","STATENT","2021","Num","10179.0","A"
"293","Wädenswil","4","2023-01-01","chom_t","SECO","2022","Num","255.0","A"
"293","Wädenswil","4","2023-01-01","chom_f","SECO","2022","Num","116.0","A"
"293","Wädenswil","4","2023-01-01","chom_s2","SECO","2022","Num","44.0","A"
"293","Wädenswil","4","2023-01-01","chom_s3","SECO","2022","Num","209.0","A"
"293","Wädenswil","4","2023-01-01","chom_com_t","SECO","2022","Num","201.0","A"
"293","Wädenswil","4","2023-01-01","chom_com_f","SECO","2022","Num","74.0","A"
"293","Wädenswil","4","2023-01-01","chom_par_t","SECO","2022","Num","54.0","A"
"293","Wädenswil","4","2023-01-01","chom_par_f","SECO","2022","Num","42.0","A"
"293","Wädenswil","4","2023-01-01","chom_p","SECO","2022","Per","1.9","A"
"295","Horgen","4","2023-01-01","etab_t","STATENT","2021","Num","1459.0","A"
"295","Horgen","4","2023-01-01","etab_1_9","STATENT","2021","Num","1273.0","A"
"295","Horgen","4","2023-01-01","etab_10_49","STATENT","2021","Num","157.0","A"
"295","Horgen","4","2023-01-01","etab_50_249","STATENT","2021","Num","25.0","A"
"295","Horgen","4","2023-01-01","etab_1_249","STATENT","2021","Num","1455.0","A"
"295","Horgen","4","2023-01-01","etab_250p","STATENT","2021","Num","4.0","A"
"295","Horgen","4","2023-01-01","emp_s1","STATENT","2021","Num","197.0","A"
"295","Horgen","4","2023-01-01","emp_s2","STATENT","2021","Num","1430.0","A"
"295","Horgen","4","2023-01-01","emp_s3","STATENT","2021","Num","8956.0","A"
"295","Horgen","4","2023-01-01","emp_t","STATENT","2021","Num","10583.0","A"
"295","Horgen","4","2023-01-01","chom_t","SECO","2022","Num","284.0","A"
"295","Horgen","4","2023-01-01","chom_f","SECO","2022","Num","138.0","A"
"295","Horgen","4","2023-01-01","chom_s2","SECO","2022","Num","48.0","A"
"295","Horgen","4","2023-01-01","chom_s3","SECO","2022","Num","233.0","A"
"295","Horgen","4","2023-01-01","chom_com_t","SECO","2022","Num","224.0","A"
"295","Horgen","4","2023-01-01","chom_com_f","SECO","2022","Num","87.0","A"
